date,lat,lon,ndvi
01-01-2021,10.44272795,77.14231847,0.613
01-01-2021,10.44272795,77.36636296,0.3637
01-01-2021,10.44272795,77.59269362,0.2792
01-01-2021,10.44272795,77.8167381,0.067
01-01-2021,10.44272795,78.04078259,0.1955
01-01-2021,10.44272795,78.26482708,0.0758
01-01-2021,10.44272795,78.49115774,0.4393
01-01-2021,10.44272795,78.71520223,0.2282
01-01-2021,10.44272795,78.93924672,0.0772
01-01-2021,10.44272795,79.16329121,0.2502
01-01-2021,10.44272795,79.38962186,0.5222
01-01-2021,10.44272795,79.61366635,0.1874
01-01-2021,10.44272795,79.83771084,0.6009
01-01-2021,10.6675581,76.02050643,0.5608
01-01-2021,10.6675581,76.24471479,0.7469
01-01-2021,10.6675581,76.46892316,0.7575
01-01-2021,10.6675581,76.69313153,0.6892
01-01-2021,10.6675581,76.91733989,0.3573
01-01-2021,10.6675581,77.1438361,0.2722
01-01-2021,10.6675581,77.36804446,0.5925
01-01-2021,10.6675581,77.59225283,0.693
01-01-2021,10.6675581,77.8164612,0.5053
01-01-2021,10.6675581,78.04066956,0.5475
01-01-2021,10.6675581,78.26487793,0.684
01-01-2021,10.6675581,78.49137414,0.4357
01-01-2021,10.6675581,78.7155825,0.1485
01-01-2021,10.6675581,78.93979087,0.155
01-01-2021,10.6675581,79.16399924,0.3135
01-01-2021,10.6675581,79.3882076,0.4546
01-01-2021,10.6675581,79.61241597,0.6446
01-01-2021,10.6675581,79.83891218,0.7313
01-01-2021,10.6675581,92.41517126,0.8504
01-01-2021,10.89238824,76.02008591,0.7849
01-01-2021,10.89238824,76.24446185,0.7179
01-01-2021,10.89238824,76.46883779,0.7849
01-01-2021,10.89238824,76.69321373,0.7582
01-01-2021,10.89238824,76.91758968,0.6162
01-01-2021,10.89238824,77.14196562,0.6574
01-01-2021,10.89238824,77.36634156,0.7346
01-01-2021,10.89238824,77.59300705,0.739
01-01-2021,10.89238824,77.81738299,0.0869
01-01-2021,10.89238824,78.04175893,0.6484
01-01-2021,10.89238824,78.26613487,0.7139
01-01-2021,10.89238824,78.49051081,0.7983
01-01-2021,10.89238824,78.71488676,0.4445
01-01-2021,10.89238824,78.9392627,0.6429
01-01-2021,10.89238824,79.16363864,0.8126
01-01-2021,10.89238824,79.38801458,0.1711
01-01-2021,10.89238824,79.61239052,0.1301
01-01-2021,10.89238824,79.83676646,0.2855
01-01-2021,11.11721839,76.02083621,0.7695
01-01-2021,11.11721839,76.24538344,0.7898
01-01-2021,11.11721839,76.46993066,0.864
01-01-2021,11.11721839,76.69447789,0.7899
01-01-2021,11.11721839,76.91902512,0.5666
01-01-2021,11.11721839,77.14357234,0.5699
01-01-2021,11.11721839,77.36811957,0.3116
01-01-2021,11.11721839,77.5926668,0.7346
01-01-2021,11.11721839,77.81721402,0.756
01-01-2021,11.11721839,78.04176125,0.6879
01-01-2021,11.11721839,78.26630848,0.6335
01-01-2021,11.11721839,78.4908557,0.7307
01-01-2021,11.11721839,78.71540293,0.6393
01-01-2021,11.11721839,78.93995016,0.4621
01-01-2021,11.11721839,79.16449739,0.417
01-01-2021,11.11721839,79.38904461,0.1686
01-01-2021,11.11721839,79.61359184,0.5282
01-01-2021,11.11721839,79.83813907,0.434
01-01-2021,11.34204854,75.79574382,0.5583
01-01-2021,11.34204854,76.02046606,0.8222
01-01-2021,11.34204854,76.24518829,0.76
01-01-2021,11.34204854,76.46991053,0.8299
01-01-2021,11.34204854,76.69463277,0.81
01-01-2021,11.34204854,76.91935501,0.4879
01-01-2021,11.34204854,77.14407724,0.6345
01-01-2021,11.34204854,77.3665064,0.5672
01-01-2021,11.34204854,77.59122863,0.6625
01-01-2021,11.34204854,77.81595087,0.5399
01-01-2021,11.34204854,78.04067311,0.5515
01-01-2021,11.34204854,78.26539535,0.225
01-01-2021,11.34204854,78.49011758,0.7754
01-01-2021,11.34204854,78.71483982,0.7117
01-01-2021,11.34204854,78.93956206,0.4897
01-01-2021,11.34204854,79.1642843,0.6748
01-01-2021,11.34204854,79.38900653,0.4555
01-01-2021,11.34204854,79.61372877,0.0852
01-01-2021,11.56687869,75.79636583,0.8002
01-01-2021,11.56687869,76.02126682,0.8364
01-01-2021,11.56687869,76.24387289,0.8185
01-01-2021,11.56687869,76.46877388,0.8028
01-01-2021,11.56687869,76.69367487,0.5602
01-01-2021,11.56687869,76.91857585,0.6715
01-01-2021,11.56687869,77.14347684,0.7594
01-01-2021,11.56687869,77.36837783,0.1651
01-01-2021,11.56687869,77.59327881,0.548
01-01-2021,11.56687869,77.81588489,0.7629
01-01-2021,11.56687869,78.04078588,0.5677
01-01-2021,11.56687869,78.26568686,0.7353
01-01-2021,11.56687869,78.49058785,0.605
01-01-2021,11.56687869,78.71548884,0.6837
01-01-2021,11.56687869,78.94038982,0.457
01-01-2021,11.56687869,79.16529081,0.8016
01-01-2021,11.56687869,79.38789689,0.8515
01-01-2021,11.56687869,79.61279787,0.6165
01-01-2021,11.78946054,75.57015764,0.7797
01-01-2021,11.78946054,75.79523928,0.8531
01-01-2021,11.78946054,76.02032093,0.7052
01-01-2021,11.78946054,76.24310582,0.8401
01-01-2021,11.78946054,76.46818747,0.661
01-01-2021,11.78946054,76.69326911,0.5587
01-01-2021,11.78946054,76.91835076,0.6407
01-01-2021,11.78946054,77.1434324,0.2708
01-01-2021,11.78946054,77.36621729,0.6385
01-01-2021,11.78946054,77.59129894,0.533
01-01-2021,11.78946054,77.81638058,0.4067
01-01-2021,11.78946054,78.04146223,0.1469
01-01-2021,11.78946054,78.26654387,0.0619
01-01-2021,11.78946054,78.48932877,0.8172
01-01-2021,11.78946054,78.71441041,0.7693
01-01-2021,11.78946054,78.93949206,0.6982
01-01-2021,11.78946054,79.1645737,0.0422
01-01-2021,11.78946054,79.3873586,0.4136
01-01-2021,11.78946054,79.61244024,0.2912
01-01-2021,11.78946054,92.63731788,0.9328
01-01-2021,12.01429068,75.34535287,0.6564
01-01-2021,12.01429068,75.57062074,0.7558
01-01-2021,12.01429068,75.79588862,0.8435
01-01-2021,12.01429068,76.01885785,0.6406
01-01-2021,12.01429068,76.24412573,0.6235
01-01-2021,12.01429068,76.4693936,0.313
01-01-2021,12.01429068,76.69236283,0.4673
01-01-2021,12.01429068,76.91763071,0.5791
01-01-2021,12.01429068,77.14289858,0.393
01-01-2021,12.01429068,77.36816646,0.4819
01-01-2021,12.01429068,77.59113569,0.5021
01-01-2021,12.01429068,77.81640356,0.609
01-01-2021,12.01429068,78.04167144,0.6151
01-01-2021,12.01429068,78.26464067,0.5993
01-01-2021,12.01429068,78.48990854,0.6216
01-01-2021,12.01429068,78.71517642,0.6125
01-01-2021,12.01429068,78.93814565,0.652
01-01-2021,12.01429068,79.16341352,0.6957
01-01-2021,12.01429068,79.3886814,0.2677
01-01-2021,12.01429068,79.61394928,0.1605
01-01-2021,12.01429068,79.8369185,0.6358
01-01-2021,12.01429068,92.63811043,0.9065
01-01-2021,12.23912083,75.12133345,0.7189
01-01-2021,12.23912083,75.34679135,0.7622
01-01-2021,12.23912083,75.56994865,0.9269
01-01-2021,12.23912083,75.79540654,0.765
01-01-2021,12.23912083,76.02086443,0.2815
01-01-2021,12.23912083,76.24402174,0.3789
01-01-2021,12.23912083,76.46947963,0.6129
01-01-2021,12.23912083,76.69263693,0.5722
01-01-2021,12.23912083,76.91809482,0.4473
01-01-2021,12.23912083,77.14355272,0.3434
01-01-2021,12.23912083,77.36671002,0.6434
01-01-2021,12.23912083,77.59216791,0.1614
01-01-2021,12.23912083,77.81532521,0.7836
01-01-2021,12.23912083,78.04078311,0.507
01-01-2021,12.23912083,78.266241,0.5125
01-01-2021,12.23912083,78.4893983,0.6646
01-01-2021,12.23912083,78.71485619,0.4224
01-01-2021,12.23912083,78.94031409,0.5089
01-01-2021,12.23912083,79.16347139,0.6167
01-01-2021,12.23912083,79.38892928,0.3467
01-01-2021,12.23912083,79.61208658,0.5385
01-01-2021,12.23912083,79.83754447,0.6157
01-01-2021,12.23912083,92.86348925,0.9057
01-01-2021,12.23912083,93.08664655,0.8722
01-01-2021,12.46395098,75.12143919,0.7767
01-01-2021,12.46395098,75.34709089,0.764
01-01-2021,12.46395098,75.57044003,0.8667
01-01-2021,12.46395098,75.79609174,0.6445
01-01-2021,12.46395098,76.01944088,0.4026
01-01-2021,12.46395098,76.24509258,0.3726
01-01-2021,12.46395098,76.46844172,0.0901
01-01-2021,12.46395098,76.69409343,0.3091
01-01-2021,12.46395098,76.91744257,0.5178
01-01-2021,12.46395098,77.14309427,0.5215
01-01-2021,12.46395098,77.36644341,0.548
01-01-2021,12.46395098,77.59209512,0.5761
01-01-2021,12.46395098,77.81544425,0.36
01-01-2021,12.46395098,78.04109596,0.7212
01-01-2021,12.46395098,78.26674767,0.7411
01-01-2021,12.46395098,78.4900968,0.159
01-01-2021,12.46395098,78.71574851,0.8553
01-01-2021,12.46395098,78.93909765,0.5662
01-01-2021,12.46395098,79.16474935,0.6836
01-01-2021,12.46395098,79.38809849,0.7223
01-01-2021,12.46395098,79.6137502,0.5677
01-01-2021,12.46395098,79.83709934,0.8335
01-01-2021,12.46395098,80.06275104,0.4729
01-01-2021,12.46395098,92.86272895,0.8913
01-01-2021,12.68878113,74.8968535,0.4677
01-01-2021,12.68878113,75.12270284,0.7442
01-01-2021,12.68878113,75.34624758,0.8277
01-01-2021,12.68878113,75.56979233,0.859
01-01-2021,12.68878113,75.79564167,0.7143
01-01-2021,12.68878113,76.01918642,0.5405
01-01-2021,12.68878113,76.24503575,0.4834
01-01-2021,12.68878113,76.4685805,0.5365
01-01-2021,12.68878113,76.69442983,0.2863
01-01-2021,12.68878113,76.91797458,0.4428
01-01-2021,12.68878113,77.14382392,0.1706
01-01-2021,12.68878113,77.36736867,0.1577
01-01-2021,12.68878113,77.59091342,0.1659
01-01-2021,12.68878113,77.81676275,0.3563
01-01-2021,12.68878113,78.0403075,0.5526
01-01-2021,12.68878113,78.26615683,0.7165
01-01-2021,12.68878113,78.48970158,0.5121
01-01-2021,12.68878113,78.71555092,0.7025
01-01-2021,12.68878113,78.93909566,0.7975
01-01-2021,12.68878113,79.164945,0.6195
01-01-2021,12.68878113,79.38848975,0.641
01-01-2021,12.68878113,79.61433908,0.6087
01-01-2021,12.68878113,79.83788383,0.3766
01-01-2021,12.68878113,80.06142858,0.3219
01-01-2021,12.68878113,92.86339849,0.9175
01-01-2021,12.91361128,74.89676905,0.482
01-01-2021,12.91361128,75.12281985,0.8379
01-01-2021,12.91361128,75.346564,0.7708
01-01-2021,12.91361128,75.57030815,0.8625
01-01-2021,12.91361128,75.79635894,0.6115
01-01-2021,12.91361128,76.02010309,0.4817
01-01-2021,12.91361128,76.24384724,0.4093
01-01-2021,12.91361128,76.46989804,0.5996
01-01-2021,12.91361128,76.69364219,0.4858
01-01-2021,12.91361128,76.91738634,0.5043
01-01-2021,12.91361128,77.14343713,0.5907
01-01-2021,12.91361128,77.36718128,0.4358
01-01-2021,12.91361128,77.59323207,0.1695
01-01-2021,12.91361128,77.81697622,0.6225
01-01-2021,12.91361128,78.04072038,0.4737
01-01-2021,12.91361128,78.26677117,0.7025
01-01-2021,12.91361128,78.49051532,0.5218
01-01-2021,12.91361128,78.71425947,0.754
01-01-2021,12.91361128,78.94031026,0.564
01-01-2021,12.91361128,79.16405441,0.713
01-01-2021,12.91361128,79.38779857,0.6169
01-01-2021,12.91361128,79.61384936,0.6152
01-01-2021,12.91361128,79.83759351,0.4161
01-01-2021,12.91361128,80.06133766,0.2003
01-01-2021,12.91361128,92.86319374,0.3934
01-01-2021,13.13844142,74.89783876,0.6848
01-01-2021,13.13844142,75.12178612,0.6984
01-01-2021,13.13844142,75.34573348,0.6477
01-01-2021,13.13844142,75.57198958,0.8345
01-01-2021,13.13844142,75.79593694,0.8232
01-01-2021,13.13844142,76.0198843,0.3264
01-01-2021,13.13844142,76.24383166,0.5565
01-01-2021,13.13844142,76.47008776,0.5186
01-01-2021,13.13844142,76.69403512,0.5581
01-01-2021,13.13844142,76.91798248,0.563
01-01-2021,13.13844142,77.14192984,0.5245
01-01-2021,13.13844142,77.36818594,0.4591
01-01-2021,13.13844142,77.5921333,0.5109
01-01-2021,13.13844142,77.81608066,0.4746
01-01-2021,13.13844142,78.04233676,0.6245
01-01-2021,13.13844142,78.26628412,0.4919
01-01-2021,13.13844142,78.49023148,0.564
01-01-2021,13.13844142,78.71417884,0.6636
01-01-2021,13.13844142,78.94043494,0.743
01-01-2021,13.13844142,79.1643823,0.6251
01-01-2021,13.13844142,79.38832966,0.5824
01-01-2021,13.13844142,79.61227702,0.5136
01-01-2021,13.13844142,79.83853312,0.3225
01-01-2021,13.13844142,80.06248048,0.7335
01-01-2021,13.13844142,80.28642784,0.4454
01-01-2021,13.13844142,92.86441984,0.9811
01-01-2021,13.36327157,74.89775389,0.7844
01-01-2021,13.36327157,75.12190829,0.6295
01-01-2021,13.36327157,75.34606268,0.8363
01-01-2021,13.36327157,75.57021708,0.8362
01-01-2021,13.36327157,75.79668234,0.7565
01-01-2021,13.36327157,76.02083674,0.5508
01-01-2021,13.36327157,76.24499113,0.4727
01-01-2021,13.36327157,76.46914553,0.3922
01-01-2021,13.36327157,76.69329992,0.4844
01-01-2021,13.36327157,76.91745432,0.4504
01-01-2021,13.36327157,77.14391959,0.4557
01-01-2021,13.36327157,77.36807398,0.5033
01-01-2021,13.36327157,77.59222838,0.5211
01-01-2021,13.36327157,77.81638277,0.6014
01-01-2021,13.36327157,78.04053717,0.3162
01-01-2021,13.36327157,78.26700243,0.7419
01-01-2021,13.36327157,78.49115683,0.5459
01-01-2021,13.36327157,78.71531122,0.5461
01-01-2021,13.36327157,78.93946562,0.6721
01-01-2021,13.36327157,79.16362001,0.6864
01-01-2021,13.36327157,79.38777441,0.5597
01-01-2021,13.36327157,79.61423967,0.6554
01-01-2021,13.36327157,79.83839407,0.1335
01-01-2021,13.36327157,80.06254846,0.6607
01-01-2021,13.36327157,80.28670286,0.4003
01-01-2021,13.58810172,74.89651019,0.8397
01-01-2021,13.58810172,75.12087546,0.8275
01-01-2021,13.58810172,75.34755377,0.8483
01-01-2021,13.58810172,75.57191904,-0.132
01-01-2021,13.58810172,75.79628431,0.7492
01-01-2021,13.58810172,76.02064958,0.4496
01-01-2021,13.58810172,76.24501485,0.3694
01-01-2021,13.58810172,76.46938012,0.5087
01-01-2021,13.58810172,76.69374539,0.5216
01-01-2021,13.58810172,76.91811066,0.3931
01-01-2021,13.58810172,77.14247593,0.631
01-01-2021,13.58810172,77.3668412,0.4528
01-01-2021,13.58810172,77.59120647,0.4685
01-01-2021,13.58810172,77.81788479,0.4869
01-01-2021,13.58810172,78.04225006,0.579
01-01-2021,13.58810172,78.26661533,0.4389
01-01-2021,13.58810172,78.4909806,0.4164
01-01-2021,13.58810172,78.71534587,0.4634
01-01-2021,13.58810172,78.93971114,0.5113
01-01-2021,13.58810172,79.16407641,0.4422
01-01-2021,13.58810172,79.38844168,0.6298
01-01-2021,13.58810172,79.61280695,0.8307
01-01-2021,13.58810172,79.83717222,0.0939
01-01-2021,13.81068357,74.67111812,0.6899
01-01-2021,13.81068357,74.89569596,0.8688
01-01-2021,13.81068357,75.1202738,0.6252
01-01-2021,13.81068357,75.34485163,0.6493
01-01-2021,13.81068357,75.56942947,0.7933
01-01-2021,13.81068357,75.79400731,0.6892
01-01-2021,13.81068357,76.01858514,0.6496
01-01-2021,13.81068357,76.24316298,0.4064
01-01-2021,13.81068357,76.46774082,0.3699
01-01-2021,13.81068357,76.69231866,0.4324
01-01-2021,13.81068357,76.91689649,0.4869
01-01-2021,13.81068357,77.14147433,0.5496
01-01-2021,13.81068357,77.36605217,0.5057
01-01-2021,13.81068357,77.59063,0.5206
01-01-2021,13.81068357,77.81520784,0.4648
01-01-2021,13.81068357,78.03978568,0.1913
01-01-2021,13.81068357,78.26436351,0.5367
01-01-2021,13.81068357,78.48894135,0.5991
01-01-2021,13.81068357,78.71351919,0.4634
01-01-2021,13.81068357,78.93809703,0.4989
01-01-2021,13.81068357,79.16267486,0.683
01-01-2021,13.81068357,79.3872527,0.8396
01-01-2021,13.81068357,79.61183054,0.5165
01-01-2021,13.81068357,79.83640837,0.8407
01-01-2021,13.81068357,80.06098621,0.2657
01-01-2021,14.03551371,74.67194978,0.8295
01-01-2021,14.03551371,74.89674619,0.7835
01-01-2021,14.03551371,75.1215426,0.7021
01-01-2021,14.03551371,75.34633901,0.6802
01-01-2021,14.03551371,75.57113542,0.3997
01-01-2021,14.03551371,75.79593182,0.6302
01-01-2021,14.03551371,76.02072823,0.5104
01-01-2021,14.03551371,76.24320715,0.4005
01-01-2021,14.03551371,76.46800356,0.5097
01-01-2021,14.03551371,76.69279997,0.4366
01-01-2021,14.03551371,76.91759637,0.4561
01-01-2021,14.03551371,77.14239278,0.5174
01-01-2021,14.03551371,77.36718919,0.4139
01-01-2021,14.03551371,77.5919856,0.5153
01-01-2021,14.03551371,77.81678201,0.4549
01-01-2021,14.03551371,78.04157841,0.4664
01-01-2021,14.03551371,78.26637482,0.2316
01-01-2021,14.03551371,78.49117123,0.41
01-01-2021,14.03551371,78.71365015,0.4633
01-01-2021,14.03551371,78.93844656,0.4643
01-01-2021,14.03551371,79.16324297,0.7132
01-01-2021,14.03551371,79.38803937,0.6519
01-01-2021,14.03551371,79.61283578,0.609
01-01-2021,14.03551371,79.83763219,0.5303
01-01-2021,14.03551371,80.0624286,0.4962
01-01-2021,14.26034386,74.67161423,0.8279
01-01-2021,14.26034386,74.8966331,0.724
01-01-2021,14.26034386,75.12165198,0.6885
01-01-2021,14.26034386,75.34667085,0.419
01-01-2021,14.26034386,75.57168972,0.3136
01-01-2021,14.26034386,75.79438881,0.4302
01-01-2021,14.26034386,76.01940769,0.3064
01-01-2021,14.26034386,76.24442656,0.4
01-01-2021,14.26034386,76.46944543,0.3159
01-01-2021,14.26034386,76.69446431,0.376
01-01-2021,14.26034386,76.9171634,0.4662
01-01-2021,14.26034386,77.14218227,0.3826
01-01-2021,14.26034386,77.36720114,0.4767
01-01-2021,14.26034386,77.59222001,0.1545
01-01-2021,14.26034386,77.81723889,0.2105
01-01-2021,14.26034386,78.03993798,0.5623
01-01-2021,14.26034386,78.26495685,0.3886
01-01-2021,14.26034386,78.48997572,0.3345
01-01-2021,14.26034386,78.7149946,0.5229
01-01-2021,14.26034386,78.94001347,0.6822
01-01-2021,14.26034386,79.16503234,0.1614
01-01-2021,14.26034386,79.38773143,0.7629
01-01-2021,14.26034386,79.61275031,0.6939
01-01-2021,14.26034386,79.83776918,0.526
01-01-2021,14.26034386,80.06278805,0.5276
01-01-2021,14.48517401,74.44718371,0.7873
01-01-2021,14.48517401,74.67242896,0.836
01-01-2021,14.48517401,74.89767421,0.7424
01-01-2021,14.48517401,75.12059734,0.3542
01-01-2021,14.48517401,75.34584259,0.493
01-01-2021,14.48517401,75.57108784,0.4745
01-01-2021,14.48517401,75.79633309,0.5369
01-01-2021,14.48517401,76.01925623,0.414
01-01-2021,14.48517401,76.24450148,0.278
01-01-2021,14.48517401,76.46974673,0.3112
01-01-2021,14.48517401,76.69266986,0.3589
01-01-2021,14.48517401,76.91791511,0.4428
01-01-2021,14.48517401,77.14316036,0.3664
01-01-2021,14.48517401,77.36840561,0.5102
01-01-2021,14.48517401,77.59132875,0.4078
01-01-2021,14.48517401,77.816574,0.3313
01-01-2021,14.48517401,78.04181925,0.6095
01-01-2021,14.48517401,78.26474238,0.525
01-01-2021,14.48517401,78.48998763,0.4158
01-01-2021,14.48517401,78.71523288,0.5593
01-01-2021,14.48517401,78.94047813,0.6734
01-01-2021,14.48517401,79.16340127,0.7465
01-01-2021,14.48517401,79.38864652,0
01-01-2021,14.48517401,79.61389177,0.5493
01-01-2021,14.48517401,79.8368149,0.187
01-01-2021,14.48517401,80.06206015,0.5532
01-01-2021,14.71000416,74.44892076,0.8571
01-01-2021,14.71000416,74.67207182,0.7955
01-01-2021,14.71000416,74.89754738,0.7888
01-01-2021,14.71000416,75.12069845,0.4632
01-01-2021,14.71000416,75.34617401,0.4895
01-01-2021,14.71000416,75.57164957,0.3108
01-01-2021,14.71000416,75.79480064,0.5557
01-01-2021,14.71000416,76.0202762,0.428
01-01-2021,14.71000416,76.24342727,0.3848
01-01-2021,14.71000416,76.46890282,0.2859
01-01-2021,14.71000416,76.69437838,0.3161
01-01-2021,14.71000416,76.91752945,0.2614
01-01-2021,14.71000416,77.14300501,0.4383
01-01-2021,14.71000416,77.36848057,0.3691
01-01-2021,14.71000416,77.59163164,0.4201
01-01-2021,14.71000416,77.8171072,0.4639
01-01-2021,14.71000416,78.04025827,0.5149
01-01-2021,14.71000416,78.26573383,0.4257
01-01-2021,14.71000416,78.49120938,0.2201
01-01-2021,14.71000416,78.71436045,0.327
01-01-2021,14.71000416,78.93983601,0.5772
01-01-2021,14.71000416,79.16298708,0.6545
01-01-2021,14.71000416,79.38846264,0.4896
01-01-2021,14.71000416,79.6139382,0.7567
01-01-2021,14.71000416,79.83708927,0.5896
01-01-2021,14.71000416,80.06256483,0.3552
01-01-2021,14.93483431,74.22377222,0.867
01-01-2021,14.93483431,74.44715513,0.8643
01-01-2021,14.93483431,74.67286495,0.7372
01-01-2021,14.93483431,74.89624786,0.7328
01-01-2021,14.93483431,75.12195768,0.7027
01-01-2021,14.93483431,75.34534059,0.5323
01-01-2021,14.93483431,75.57105041,0.4044
01-01-2021,14.93483431,75.79443332,0.3106
01-01-2021,14.93483431,76.02014314,0.378
01-01-2021,14.93483431,76.24352605,0.3896
01-01-2021,14.93483431,76.46923587,0.3085
01-01-2021,14.93483431,76.69494569,0.4506
01-01-2021,14.93483431,76.9183286,0.5397
01-01-2021,14.93483431,77.14403842,0.7692
01-01-2021,14.93483431,77.36742133,0.5189
01-01-2021,14.93483431,77.59313115,0.399
01-01-2021,14.93483431,77.81651406,0.6178
01-01-2021,14.93483431,78.04222388,0.3585
01-01-2021,14.93483431,78.2656068,0.3729
01-01-2021,14.93483431,78.49131661,0.7068
01-01-2021,14.93483431,78.71469953,0.8401
01-01-2021,14.93483431,78.94040934,0.4344
01-01-2021,14.93483431,79.16379226,0.7224
01-01-2021,14.93483431,79.38950208,0.5397
01-01-2021,14.93483431,79.61288499,0.7365
01-01-2021,14.93483431,79.83859481,0.5669
01-01-2021,14.93483431,80.06197772,0.4596
01-01-2021,15.15966445,73.99929598,0.64
01-01-2021,15.15966445,74.22291466,0.8145
01-01-2021,15.15966445,74.44886271,0.7517
01-01-2021,15.15966445,74.67248139,0.7252
01-01-2021,15.15966445,74.89610008,0.695
01-01-2021,15.15966445,75.12204813,0.4467
01-01-2021,15.15966445,75.34566681,0.6505
01-01-2021,15.15966445,75.57161486,0.2564
01-01-2021,15.15966445,75.79523355,0.5393
01-01-2021,15.15966445,76.0211816,0.4494
01-01-2021,15.15966445,76.24480028,0.5686
01-01-2021,15.15966445,76.46841897,0.4257
01-01-2021,15.15966445,76.69436701,0.3519
01-01-2021,15.15966445,76.9179857,0.4563
01-01-2021,15.15966445,77.14393375,0.4153
01-01-2021,15.15966445,77.36755243,0.4585
01-01-2021,15.15966445,77.59117112,0.4574
